Login_ID,Contest_ID,Contest_Name,Week,Week_Time_Spent_Hours,Week_Logins,Age_Group,Location,Device,Fan_Level,Purchase_Item,Purchase_Price,Content_Viewed
C003_99,C003,Football Fantasy League Challenge,Week_1,58.89,5,<18,India,Tablet,Super Fan,None,0,Football Fantasy League Challenge
C003_99,C003,Football Fantasy League Challenge,Week_2,47.45,4,<18,India,Tablet,Super Fan,None,0,Contest Replay
C003_99,C003,Football Fantasy League Challenge,Week_3,19.65,1,<18,India,Tablet,Fan,Jersey,1191,Football Fantasy League Challenge
C003_99,C003,Football Fantasy League Challenge,Week_4,12.67,1,<18,India,Tablet,Fan,None,0,Player Interview
C003_100,C003,Football Fantasy League Challenge,Week_1,18.88,1,26-35,Australia,Tablet,Fan,None,0,Live Commentary
C003_100,C003,Football Fantasy League Challenge,Week_2,83.25,8,26-35,Australia,Tablet,Ultra Fan,Poster,221,Football Fantasy League Challenge
C003_100,C003,Football Fantasy League Challenge,Week_3,96.68,9,26-35,Australia,Tablet,Ultra Fan,Cap,300,Football Fantasy League Challenge
C003_100,C003,Football Fantasy League Challenge,Week_4,105.28,10,26-35,Australia,Tablet,Ultra Fan,Jersey,1160,Match Highlights
C003_100,C003,Football Fantasy League Challenge,Week_5,107.66,10,26-35,Australia,Tablet,Ultra Fan,Keychain,125,Football Fantasy League Challenge
C003_101,C003,Football Fantasy League Challenge,Week_1,54.01,5,<18,USA,Tablet,Super Fan,Keychain,127,Live Commentary
C003_101,C003,Football Fantasy League Challenge,Week_2,50.69,5,<18,USA,Tablet,Super Fan,None,0,Player Interview
C003_101,C003,Football Fantasy League Challenge,Week_3,35.34,3,<18,USA,Tablet,Fan,Cap,318,Football Fantasy League Challenge
C003_101,C003,Football Fantasy League Challenge,Week_4,33.83,3,<18,USA,Tablet,Fan,Jersey,888,Football Fantasy League Challenge
C003_102,C003,Football Fantasy League Challenge,Week_1,25,2,36-45,India,Mobile,Fan,None,0,Football Fantasy League Challenge
C003_102,C003,Football Fantasy League Challenge,Week_2,28.23,2,36-45,India,Mobile,Fan,Cap,358,Football Fantasy League Challenge
C003_102,C003,Football Fantasy League Challenge,Week_3,43.51,4,36-45,India,Mobile,Super Fan,Cap,421,Live Commentary
C003_102,C003,Football Fantasy League Challenge,Week_4,110,11,36-45,India,Mobile,Ultra Fan,None,0,Player Interview
C003_102,C003,Football Fantasy League Challenge,Week_5,110,11,36-45,India,Mobile,Ultra Fan,None,0,Football Fantasy League Challenge
C003_103,C003,Football Fantasy League Challenge,Week_1,32.56,3,18-25,Australia,Desktop,Fan,Poster,235,Football Fantasy League Challenge
C003_103,C003,Football Fantasy League Challenge,Week_2,51.93,5,18-25,Australia,Desktop,Super Fan,Jersey,832,Football Fantasy League Challenge
C003_103,C003,Football Fantasy League Challenge,Week_3,89.71,8,18-25,Australia,Desktop,Ultra Fan,Keychain,105,Football Fantasy League Challenge
C003_103,C003,Football Fantasy League Challenge,Week_4,110,11,18-25,Australia,Desktop,Ultra Fan,Jersey,1459,Live Commentary
C003_104,C003,Football Fantasy League Challenge,Week_1,13.66,1,36-45,USA,Tablet,Fan,None,0,Match Highlights
C003_104,C003,Football Fantasy League Challenge,Week_2,22.49,2,36-45,USA,Tablet,Fan,Keychain,198,Football Fantasy League Challenge
C003_104,C003,Football Fantasy League Challenge,Week_3,38.93,3,36-45,USA,Tablet,Fan,Jersey,822,Football Fantasy League Challenge
C003_104,C003,Football Fantasy League Challenge,Week_4,57.52,5,36-45,USA,Tablet,Super Fan,Jersey,1307,Football Fantasy League Challenge
C003_104,C003,Football Fantasy League Challenge,Week_5,66.68,6,36-45,USA,Tablet,Super Fan,Cap,360,Contest Replay
C003_105,C003,Football Fantasy League Challenge,Week_1,52.5,5,<18,Germany,Tablet,Super Fan,Jersey,1108,Match Highlights
C003_105,C003,Football Fantasy League Challenge,Week_2,39.25,3,<18,Germany,Tablet,Fan,Cap,358,Behind the Scenes
C003_105,C003,Football Fantasy League Challenge,Week_3,30.17,3,<18,Germany,Tablet,Fan,Cap,556,Football Fantasy League Challenge
C003_105,C003,Football Fantasy League Challenge,Week_4,27.05,2,<18,Germany,Tablet,Fan,Jersey,929,Football Fantasy League Challenge
C003_105,C003,Football Fantasy League Challenge,Week_5,7.31,1,<18,Germany,Tablet,Fan,Jersey,1051,Live Commentary
C003_106,C003,Football Fantasy League Challenge,Week_1,37.16,3,18-25,UK,Tablet,Fan,Poster,218,Contest Replay
C003_106,C003,Football Fantasy League Challenge,Week_2,43.44,4,18-25,UK,Tablet,Super Fan,Cap,373,Contest Replay
C003_106,C003,Football Fantasy League Challenge,Week_3,48.65,4,18-25,UK,Tablet,Super Fan,None,0,Football Fantasy League Challenge
C003_106,C003,Football Fantasy League Challenge,Week_4,67.02,6,18-25,UK,Tablet,Super Fan,Cap,469,Football Fantasy League Challenge
C003_106,C003,Football Fantasy League Challenge,Week_5,110,11,18-25,UK,Tablet,Ultra Fan,Cap,326,Football Fantasy League Challenge
C003_107,C003,Football Fantasy League Challenge,Week_1,64.44,6,36-45,USA,Tablet,Super Fan,Jersey,967,Football Fantasy League Challenge
C003_107,C003,Football Fantasy League Challenge,Week_2,40.67,4,36-45,USA,Tablet,Super Fan,Jersey,1303,Football Fantasy League Challenge
C003_107,C003,Football Fantasy League Challenge,Week_3,26.54,2,36-45,USA,Tablet,Fan,Jersey,963,Football Fantasy League Challenge
C003_107,C003,Football Fantasy League Challenge,Week_4,22.01,2,36-45,USA,Tablet,Fan,Cap,471,Football Fantasy League Challenge
C003_107,C003,Football Fantasy League Challenge,Week_5,13.88,1,36-45,USA,Tablet,Fan,Jersey,1103,Behind the Scenes
C003_108,C003,Football Fantasy League Challenge,Week_1,7.4,1,46-60,USA,Desktop,Fan,None,0,Live Commentary
C003_108,C003,Football Fantasy League Challenge,Week_2,15.01,1,46-60,USA,Desktop,Fan,None,0,Football Fantasy League Challenge
C003_108,C003,Football Fantasy League Challenge,Week_3,20.82,2,46-60,USA,Desktop,Fan,Cap,314,Player Interview
C003_108,C003,Football Fantasy League Challenge,Week_4,23.3,2,46-60,USA,Desktop,Fan,Jersey,1187,Football Fantasy League Challenge
C003_108,C003,Football Fantasy League Challenge,Week_5,30.81,3,46-60,USA,Desktop,Fan,Poster,193,Match Highlights
C003_109,C003,Football Fantasy League Challenge,Week_1,41.78,4,26-35,India,Mobile,Super Fan,Keychain,169,Football Fantasy League Challenge
C003_109,C003,Football Fantasy League Challenge,Week_2,46.66,4,26-35,India,Mobile,Super Fan,Cap,465,Football Fantasy League Challenge
C003_109,C003,Football Fantasy League Challenge,Week_3,48.03,4,26-35,India,Mobile,Super Fan,Jersey,963,Football Fantasy League Challenge
C003_109,C003,Football Fantasy League Challenge,Week_4,88.77,8,26-35,India,Mobile,Ultra Fan,Jersey,1017,Football Fantasy League Challenge
C003_109,C003,Football Fantasy League Challenge,Week_5,96.25,9,26-35,India,Mobile,Ultra Fan,Poster,280,Player Interview
C003_110,C003,Football Fantasy League Challenge,Week_1,11.43,1,60+,UK,Mobile,Fan,Cap,346,Football Fantasy League Challenge
C003_110,C003,Football Fantasy League Challenge,Week_2,9.38,1,60+,UK,Mobile,Fan,Jersey,989,Match Highlights
C003_110,C003,Football Fantasy League Challenge,Week_3,8.32,1,60+,UK,Mobile,Fan,None,0,Match Highlights
C003_110,C003,Football Fantasy League Challenge,Week_4,7,1,60+,UK,Mobile,Fan,None,0,Football Fantasy League Challenge
C003_111,C003,Football Fantasy League Challenge,Week_1,58.33,5,18-25,Germany,Desktop,Super Fan,None,0,Player Interview
C003_111,C003,Football Fantasy League Challenge,Week_2,53.42,5,18-25,Germany,Desktop,Super Fan,Cap,500,Live Commentary
C003_111,C003,Football Fantasy League Challenge,Week_3,31.8,3,18-25,Germany,Desktop,Fan,Jersey,1205,Football Fantasy League Challenge
C003_111,C003,Football Fantasy League Challenge,Week_4,16.52,1,18-25,Germany,Desktop,Fan,Jersey,1188,Football Fantasy League Challenge
C003_112,C003,Football Fantasy League Challenge,Week_1,34.31,3,<18,UK,Mobile,Fan,Cap,596,Football Fantasy League Challenge
C003_112,C003,Football Fantasy League Challenge,Week_2,28.3,2,<18,UK,Mobile,Fan,Jersey,918,Player Interview
C003_112,C003,Football Fantasy League Challenge,Week_3,18.66,1,<18,UK,Mobile,Fan,Keychain,185,Behind the Scenes
C003_112,C003,Football Fantasy League Challenge,Week_4,11.21,1,<18,UK,Mobile,Fan,Cap,455,Player Interview
C003_113,C003,Football Fantasy League Challenge,Week_1,69.61,6,18-25,USA,Desktop,Super Fan,Jersey,1457,Football Fantasy League Challenge
C003_113,C003,Football Fantasy League Challenge,Week_2,68.74,6,18-25,USA,Desktop,Super Fan,Cap,588,Football Fantasy League Challenge
C003_113,C003,Football Fantasy League Challenge,Week_3,62.81,6,18-25,USA,Desktop,Super Fan,Cap,315,Football Fantasy League Challenge
C003_113,C003,Football Fantasy League Challenge,Week_4,52.19,5,18-25,USA,Desktop,Super Fan,Jersey,1314,Football Fantasy League Challenge
C003_114,C003,Football Fantasy League Challenge,Week_1,10.89,1,60+,UK,Desktop,Fan,Jersey,1406,Football Fantasy League Challenge
C003_114,C003,Football Fantasy League Challenge,Week_2,25.06,2,60+,UK,Desktop,Fan,None,0,Behind the Scenes
C003_114,C003,Football Fantasy League Challenge,Week_3,29.16,2,60+,UK,Desktop,Fan,None,0,Football Fantasy League Challenge
C003_114,C003,Football Fantasy League Challenge,Week_4,29.76,2,60+,UK,Desktop,Fan,Poster,184,Match Highlights
C003_115,C003,Football Fantasy League Challenge,Week_1,27.21,2,<18,Australia,Desktop,Fan,Poster,209,Football Fantasy League Challenge
C003_115,C003,Football Fantasy League Challenge,Week_2,16.07,1,<18,Australia,Desktop,Fan,Jersey,1037,Football Fantasy League Challenge
C003_115,C003,Football Fantasy League Challenge,Week_3,7.77,1,<18,Australia,Desktop,Fan,Keychain,189,Live Commentary
C003_115,C003,Football Fantasy League Challenge,Week_4,7.35,1,<18,Australia,Desktop,Fan,Jersey,863,Football Fantasy League Challenge
C003_116,C003,Football Fantasy League Challenge,Week_1,27.39,2,18-25,Brazil,Tablet,Fan,None,0,Football Fantasy League Challenge
C003_116,C003,Football Fantasy League Challenge,Week_2,45.25,4,18-25,Brazil,Tablet,Super Fan,Keychain,183,Live Commentary
C003_116,C003,Football Fantasy League Challenge,Week_3,52.66,5,18-25,Brazil,Tablet,Super Fan,Jersey,1037,Football Fantasy League Challenge
C003_116,C003,Football Fantasy League Challenge,Week_4,110,11,18-25,Brazil,Tablet,Ultra Fan,Jersey,919,Football Fantasy League Challenge
C003_116,C003,Football Fantasy League Challenge,Week_5,110,11,18-25,Brazil,Tablet,Ultra Fan,None,0,Contest Replay
C003_117,C003,Football Fantasy League Challenge,Week_1,21.79,2,46-60,Germany,Mobile,Fan,Poster,289,Live Commentary
C003_117,C003,Football Fantasy League Challenge,Week_2,20.26,2,46-60,Germany,Mobile,Fan,None,0,Behind the Scenes
C003_117,C003,Football Fantasy League Challenge,Week_3,17.76,1,46-60,Germany,Mobile,Fan,Jersey,1039,Behind the Scenes
C003_117,C003,Football Fantasy League Challenge,Week_4,14.34,1,46-60,Germany,Mobile,Fan,None,0,Match Highlights
C003_117,C003,Football Fantasy League Challenge,Week_5,6.06,1,46-60,Germany,Mobile,Fan,Poster,283,Live Commentary
C003_118,C003,Football Fantasy League Challenge,Week_1,101.03,10,18-25,Germany,Tablet,Ultra Fan,Cap,560,Football Fantasy League Challenge
C003_118,C003,Football Fantasy League Challenge,Week_2,91.87,9,18-25,Germany,Tablet,Ultra Fan,Jersey,1453,Contest Replay
C003_118,C003,Football Fantasy League Challenge,Week_3,89.03,8,18-25,Germany,Tablet,Ultra Fan,Jersey,1097,Football Fantasy League Challenge
C003_118,C003,Football Fantasy League Challenge,Week_4,44.06,4,18-25,Germany,Tablet,Super Fan,Jersey,1147,Player Interview
C003_119,C003,Football Fantasy League Challenge,Week_1,21.13,2,<18,Germany,Desktop,Fan,Jersey,825,Match Highlights
C003_119,C003,Football Fantasy League Challenge,Week_2,36.11,3,<18,Germany,Desktop,Fan,None,0,Player Interview
C003_119,C003,Football Fantasy League Challenge,Week_3,37.36,3,<18,Germany,Desktop,Fan,Poster,271,Player Interview
C003_119,C003,Football Fantasy League Challenge,Week_4,37.88,3,<18,Germany,Desktop,Fan,Poster,168,Behind the Scenes
C003_119,C003,Football Fantasy League Challenge,Week_5,45.61,4,<18,Germany,Desktop,Super Fan,Poster,229,Contest Replay
C003_120,C003,Football Fantasy League Challenge,Week_1,80.17,8,36-45,Germany,Tablet,Ultra Fan,None,0,Behind the Scenes
C003_120,C003,Football Fantasy League Challenge,Week_2,59.5,5,36-45,Germany,Tablet,Super Fan,Jersey,905,Football Fantasy League Challenge
C003_120,C003,Football Fantasy League Challenge,Week_3,30.07,3,36-45,Germany,Tablet,Fan,Cap,584,Behind the Scenes
C003_120,C003,Football Fantasy League Challenge,Week_4,25.95,2,36-45,Germany,Tablet,Fan,Poster,254,Football Fantasy League Challenge
C003_120,C003,Football Fantasy League Challenge,Week_5,16.27,1,36-45,Germany,Tablet,Fan,Cap,587,Football Fantasy League Challenge
C003_121,C003,Football Fantasy League Challenge,Week_1,15.39,1,36-45,Australia,Desktop,Fan,Keychain,124,Football Fantasy League Challenge
C003_121,C003,Football Fantasy League Challenge,Week_2,21.58,2,36-45,Australia,Desktop,Fan,Cap,353,Football Fantasy League Challenge
C003_121,C003,Football Fantasy League Challenge,Week_3,35.7,3,36-45,Australia,Desktop,Fan,Cap,436,Player Interview
C003_121,C003,Football Fantasy League Challenge,Week_4,40.31,4,36-45,Australia,Desktop,Super Fan,Poster,159,Contest Replay
C003_121,C003,Football Fantasy League Challenge,Week_5,50.07,5,36-45,Australia,Desktop,Super Fan,Poster,292,Football Fantasy League Challenge
C003_122,C003,Football Fantasy League Challenge,Week_1,78.84,7,18-25,UK,Mobile,Super Fan,Cap,432,Player Interview
C003_122,C003,Football Fantasy League Challenge,Week_2,78.48,7,18-25,UK,Mobile,Super Fan,Poster,297,Contest Replay
C003_122,C003,Football Fantasy League Challenge,Week_3,55.08,5,18-25,UK,Mobile,Super Fan,None,0,Player Interview
C003_122,C003,Football Fantasy League Challenge,Week_4,54.76,5,18-25,UK,Mobile,Super Fan,Keychain,126,Match Highlights
C003_122,C003,Football Fantasy League Challenge,Week_5,46.9,4,18-25,UK,Mobile,Super Fan,Jersey,1080,Player Interview
C003_123,C003,Football Fantasy League Challenge,Week_1,42.91,4,<18,USA,Desktop,Super Fan,Jersey,1419,Football Fantasy League Challenge
C003_123,C003,Football Fantasy League Challenge,Week_2,29.56,2,<18,USA,Desktop,Fan,Jersey,921,Live Commentary
C003_123,C003,Football Fantasy League Challenge,Week_3,20.47,2,<18,USA,Desktop,Fan,Cap,530,Football Fantasy League Challenge
C003_123,C003,Football Fantasy League Challenge,Week_4,9.89,1,<18,USA,Desktop,Fan,Jersey,1129,Football Fantasy League Challenge
C003_123,C003,Football Fantasy League Challenge,Week_5,8.6,1,<18,USA,Desktop,Fan,Poster,197,Behind the Scenes
C003_124,C003,Football Fantasy League Challenge,Week_1,11.27,1,18-25,UK,Mobile,Fan,None,0,Football Fantasy League Challenge
C003_124,C003,Football Fantasy League Challenge,Week_2,24.98,2,18-25,UK,Mobile,Fan,Poster,271,Football Fantasy League Challenge
C003_124,C003,Football Fantasy League Challenge,Week_3,25.19,2,18-25,UK,Mobile,Fan,Cap,404,Contest Replay
C003_124,C003,Football Fantasy League Challenge,Week_4,53.88,5,18-25,UK,Mobile,Super Fan,Cap,394,Behind the Scenes
C003_124,C003,Football Fantasy League Challenge,Week_5,95.63,9,18-25,UK,Mobile,Ultra Fan,None,0,Behind the Scenes
C003_125,C003,Football Fantasy League Challenge,Week_1,38.82,3,26-35,Brazil,Tablet,Fan,Cap,443,Football Fantasy League Challenge
C003_125,C003,Football Fantasy League Challenge,Week_2,66.98,6,26-35,Brazil,Tablet,Super Fan,Jersey,1489,Football Fantasy League Challenge
C003_125,C003,Football Fantasy League Challenge,Week_3,110,11,26-35,Brazil,Tablet,Ultra Fan,Keychain,122,Football Fantasy League Challenge
C003_125,C003,Football Fantasy League Challenge,Week_4,110,11,26-35,Brazil,Tablet,Ultra Fan,Poster,164,Football Fantasy League Challenge
C003_126,C003,Football Fantasy League Challenge,Week_1,90.78,9,26-35,India,Mobile,Ultra Fan,Jersey,1101,Football Fantasy League Challenge
C003_126,C003,Football Fantasy League Challenge,Week_2,100.89,10,26-35,India,Mobile,Ultra Fan,Jersey,902,Contest Replay
C003_126,C003,Football Fantasy League Challenge,Week_3,103.52,10,26-35,India,Mobile,Ultra Fan,Keychain,137,Football Fantasy League Challenge
C003_126,C003,Football Fantasy League Challenge,Week_4,110,11,26-35,India,Mobile,Ultra Fan,Poster,261,Player Interview
C003_127,C003,Football Fantasy League Challenge,Week_1,12.19,1,36-45,India,Mobile,Fan,Jersey,1189,Live Commentary
C003_127,C003,Football Fantasy League Challenge,Week_2,20.32,2,36-45,India,Mobile,Fan,Keychain,175,Live Commentary
C003_127,C003,Football Fantasy League Challenge,Week_3,57.53,5,36-45,India,Mobile,Super Fan,Jersey,1350,Football Fantasy League Challenge
C003_127,C003,Football Fantasy League Challenge,Week_4,70.03,7,36-45,India,Mobile,Super Fan,None,0,Contest Replay
C003_128,C003,Football Fantasy League Challenge,Week_1,110,11,26-35,UK,Desktop,Ultra Fan,Cap,347,Football Fantasy League Challenge
C003_128,C003,Football Fantasy League Challenge,Week_2,103.17,10,26-35,UK,Desktop,Ultra Fan,Jersey,1115,Football Fantasy League Challenge
C003_128,C003,Football Fantasy League Challenge,Week_3,68.81,6,26-35,UK,Desktop,Super Fan,Keychain,172,Behind the Scenes
C003_128,C003,Football Fantasy League Challenge,Week_4,56.59,5,26-35,UK,Desktop,Super Fan,Jersey,895,Match Highlights
C003_129,C003,Football Fantasy League Challenge,Week_1,27.94,2,36-45,Australia,Desktop,Fan,Jersey,898,Match Highlights
C003_129,C003,Football Fantasy League Challenge,Week_2,63.37,6,36-45,Australia,Desktop,Super Fan,Cap,568,Behind the Scenes
C003_129,C003,Football Fantasy League Challenge,Week_3,69.04,6,36-45,Australia,Desktop,Super Fan,Jersey,905,Football Fantasy League Challenge
C003_129,C003,Football Fantasy League Challenge,Week_4,73.61,7,36-45,Australia,Desktop,Super Fan,Cap,537,Football Fantasy League Challenge
C003_129,C003,Football Fantasy League Challenge,Week_5,89.32,8,36-45,Australia,Desktop,Ultra Fan,Jersey,1015,Football Fantasy League Challenge
C003_130,C003,Football Fantasy League Challenge,Week_1,25.07,2,18-25,USA,Mobile,Fan,None,0,Football Fantasy League Challenge
C003_130,C003,Football Fantasy League Challenge,Week_2,26.85,2,18-25,USA,Mobile,Fan,Poster,191,Football Fantasy League Challenge
C003_130,C003,Football Fantasy League Challenge,Week_3,101.57,10,18-25,USA,Mobile,Ultra Fan,Poster,286,Football Fantasy League Challenge
C003_130,C003,Football Fantasy League Challenge,Week_4,102.04,10,18-25,USA,Mobile,Ultra Fan,Poster,254,Contest Replay
C003_131,C003,Football Fantasy League Challenge,Week_1,58.05,5,<18,Germany,Desktop,Super Fan,Cap,560,Football Fantasy League Challenge
C003_131,C003,Football Fantasy League Challenge,Week_2,42.37,4,<18,Germany,Desktop,Super Fan,None,0,Contest Replay
C003_131,C003,Football Fantasy League Challenge,Week_3,36.49,3,<18,Germany,Desktop,Fan,Poster,277,Contest Replay
C003_131,C003,Football Fantasy League Challenge,Week_4,16.88,1,<18,Germany,Desktop,Fan,None,0,Football Fantasy League Challenge
C003_131,C003,Football Fantasy League Challenge,Week_5,13.69,1,<18,Germany,Desktop,Fan,Cap,487,Football Fantasy League Challenge
C003_132,C003,Football Fantasy League Challenge,Week_1,39.9,3,26-35,Germany,Desktop,Fan,Keychain,124,Football Fantasy League Challenge
C003_132,C003,Football Fantasy League Challenge,Week_2,57.94,5,26-35,Germany,Desktop,Super Fan,Poster,251,Match Highlights
C003_132,C003,Football Fantasy League Challenge,Week_3,76.82,7,26-35,Germany,Desktop,Super Fan,None,0,Match Highlights
